,confidence,Incumbent Supplier,Receiving Plant,Receiving Plant City,Receiving Plant State,Receiving Plant Zip Code,Total Amount,Invoice,Equipment Type,Qty,Daily,Weekly,Monthly,Hours In,Hours Out,Amount,Usage in Hours,Hourly
1141,0.977,BRANDY MOUNT,AGGLOMERATOR STEP 2,"MOUNTAIN IRON,",MN,55768 2075,3585.89,141221810-0004,33LB PROPANE CYLINDER,1,7,13,38,,,38,,
1142,0.987,,MINTAC,,,,1554.73,145738302-0006,500LB DSL TRACK MINI SKIDSTEER,1,255,725,1525,,275.432,1525,,
1143,0.992,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"1,609.79",116818712-0029,1500-2100LB TRACK SKIDSTEER CAB,1,253,679,1579,,770,1579,,
1144,0.987,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"1,118.52",108880375-0042,30' SINGLE MANLIFT PUSH-TYPE,1,163,357,775,,31.2,775,,
1145,0.987,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"1,118.52",108880375-0042,19' ELECT SCISSORLIFT,1,115,173,327,,105.4,327,,
1146,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"2,802.60",131411417-0015,2000-2800LB SKIDSTEER HIGH FLOW CAB,1,455,1300,2749,171.9,32.7,2749,,
1147,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"3,115.57",135976387-0010,"18,500LB MINI EXCAVATOR CAB",1,497,1327,3055,1354.65,1325.1,3055,,
1148,0.997,"SUNBELT RENTALS, INC.",USS MINNTAC MT IRON,"MT IRON,",MN,55768 3013,"3,772.15",73711349-0087,4 YD ARTIC LOADER,1,585,1397,3700,2986.5,1256.65,3700,,
1149,0.987,"SUNBELT RENTALS, INC.",COURSE CRUSHER,"MOUNTAIN IRON,",MN,55768 3013,"1,177.52",88107248-0052,0-1000LB SKIDSTEER,1,187,469,1155,,58,1155,,
1150,0.987,"SUNBELT RENTALS, INC",MINTAC,"MT IRON,",MN,55768 3013,2802.6,131411417-0026,2000-2800LB SKIDSTEER,1,455,1300,2749,309.7,280,2749,,
1151,0.987,"SUNBELT RENTALS, INC",MINTAC,"MT IRON,",MN,55768 3013,2802.6,131411417-0026,SKIDSTEER LOADER BUCKET,,,,,,,,,
1152,0.992,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,532.87,125758486-0014,4 WHEEL IND ELECT CART < 7500LB TOW,1,97,197,525,775.747,764.054,525,,
1153,0.992,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"2,158.01",127533793-0017,4 TON CARRY DECK CRANE,1,335,835,2079,1043.626,790.3,2079,,
1154,0.992,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"2,158.01",127533793-0017,33LB PROPANE CYLINDER,1,7,13,38,,,38,,
1155,0.992,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,433.4,123176476-0018,12' SINGLE MANLIFT S/P,1,117,227,427,111.289,106.27,427,,
1156,0.987,"SUNBELT RENTALS, INC.",COURSE CRUSHER,"MOUNTAIN IRON,",MN,55768 3013,"1,414.04",136296563-0014,500LB GAS TRACK MINI SKIDSTEER,1,235,667,1387,,528.5,1387,,
1157,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"1,281.51",103883211-0049,1000-1499LB SKIDSTEER CAB,1,217,515,1257,700.172,521.281,1257,,
1158,0.997,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"1,526.19",108035333-0035,45' ART MANLIFT W/JIB,1,247,499,1497,,999.6,1497,,
1159,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"2,316.89",122090806-0023,SWEEPER MID-SIZED RIDE-ON LP,1,466.9,1191.9,2282.66,,420.7,2282.66,,
1160,0.987,"SUNBELT RENTALS, INC.",AGGLOMERATOR STEP 2,"MOUNTAIN IRON,",MN,55768 2075,"1,575.12",131143960-0008,1000LB DSL TRACK MINI SKIDSTEER,1,237,685,1545,,773.1,1545,,
1161,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"1,906.07",120242529-0032,SWEEPER MID-SIZED RIDE-ON LP,1,365,745,1840,,319.5,1840,,
1162,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"1,906.07",120242529-0032,33LB PROPANE CYLINDER,1,7,13,38,,,38.00 28.07,,
1163,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"2,316.89",122090806-0021,SWEEPER MID-SIZED RIDE-ON LP,1,466.9,1191.9,2282.66,,420.7,2282.66,,
1164,0.992,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"3,216.25",119930039-0027,15K DF W/HYD FP IND FORKLIFT,1,513,1327,3117,,306.4,3117,,
1165,0.992,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"3,216.25",119930039-0027,33LB PROPANE CYLINDER,1,7,13,38,,,38,,
1166,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"3,164.67",120242529-0023,SWEEPER MID-SIZED RIDE-ON LP,1,465,1580,3080,,319.5,3080,,
1167,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"3,164.67",120242529-0023,33LB PROPANE CYLINDER,1,7,13,38,,,38,,
1168,0.977,"SUNBELT RENTALS, INC",COURSE CRUSHER,"MOUNTAIN IRON,",MN,55768 3013,2633.87,136296563-0001,500LB GAS TRACK MINI SKIDSTEER,1,245,740,2045,,528.5,2045,,
1169,0.977,"SUNBELT RENTALS, INC",COURSE CRUSHER,"MOUNTAIN IRON,",MN,55768 3013,2633.87,136296563-0001,,1,,,,,,,,
1170,0.977,"SUNBELT RENTALS, INC",COURSE CRUSHER,"MOUNTAIN IRON,",MN,55768 3013,2633.87,136296563-0001,DELIVERY,,,,,,,,,
1171,0.977,"SUNBELT RENTALS, INC",COURSE CRUSHER,"MOUNTAIN IRON,",MN,55768 3013,2633.87,136296563-0001,PICKUP,,,,,,,,,
1172,0.94,"SUNBELT RENTALS, INC.",AGGLOMERATOR STEP 2,"MOUNTAIN IRON,",MN,55768 2075,30.75,147068077-0004,45' ART MANLIFT W/JIB,1,730,1340,,1377.7,1347.5,1797,,
1173,0.94,"SUNBELT RENTALS, INC.",AGGLOMERATOR STEP 2,"MOUNTAIN IRON,",MN,55768 2075,30.75,147068077-0004,45' ART MANLIFT W/JIB,1,730,1340,,,1150.3,1797,,
1174,0.992,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"1,658.72",123617017-0016,5.5K 19' CAB TELEHANDLER FORKLIFT,1,327,837,1627,2014.4,1920.2,1627,,
1175,0.987,"SUNBELT RENTALS, INC.",COURSE CRUSHER,"MOUNTAIN IRON,",MN,55768 3013,"1,155.00",67988215-0090,0-1000LB SKIDSTEER,1,187,469,1155,,6.4,1155,,
1176,0.987,"SUNBELT RENTALS, INC.",COURSE CRUSHER,"MOUNTAIN IRON,",MN,55768 3013,"1,177.52",88107248-0059,0-1000LB SKIDSTEER,1,187,469,1155,,58,1155,,
1177,0.987,"SUNBELT RENTALS, INC.",AGGLOMERATOR STEP 2,"MOUNTAIN IRON,",MN,55768 2075,"1,906.07",151658970-0002,SWEEPER MID-SIZED RIDE-ON LP,1,365,745,1840,680.409,672.591,1840,,
1178,0.987,"SUNBELT RENTALS, INC.",AGGLOMERATOR STEP 2,"MOUNTAIN IRON,",MN,55768 2075,"1,906.07",151658970-0002,33LB PROPANE CYLINDER,1,7,13,38,,,38,,
1179,0.997,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"1,779.02",129425524-0007,5.5K 19' CAB TELEHANDLER FORKLIFT,1,382,882,1745,1558.25,1428.15,1745,,
1180,0.997,"SUNBELT RENTALS, INC.",USS MINNTAC MT IRON,"MT IRON,",MN,55768 3013,"3,772.15",73711349-0076,4 YD ARTIC LOADER,1,585,1397,3700,2631.45,1256.65,3700,,
1181,0.964,"SUNBELT RENTALS, INC.",AGGLOMERATOR STEP 2,"MOUNTAIN IRON,",MN,55768 2075,63,136318014-0003,1/2-1 YD ARTICULATING LOADER,1,320,1120,2597,706,697.5,EXCHANGED,,
1182,0.964,"SUNBELT RENTALS, INC.",AGGLOMERATOR STEP 2,"MOUNTAIN IRON,",MN,55768 2075,63,136318014-0003,1/2-1 YD ARTICULATING LOADER,1,320,1120,2597,,,NEW ITEM,2271.151,
1183,0.992,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"1,101.80",125271165-0014,5K 14-17' DF IND FORKLIFT,1,233,507,1043,1733.859,1623.141,1043,,
1184,0.992,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"1,101.80",125271165-0014,33LB PROPANE CYLINDER,1,7,13,38,,,38,,
1185,0.992,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,534.9,105406943-0042,4 WHL IND ELECT CART > 7500LB TOW,1,87,213,527,,241,527,,
1186,0.992,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"1,658.72",123617017-0017,5.5K 19' CAB TELEHANDLER FORKLIFT,1,327,837,1627,2037.2,1920.2,1627,,
1187,0.987,"SUNBELT RENTALS, INC.",COURSE CRUSHER,"MOUNTAIN IRON,",MN,55768 3013,"1,177.52",88107248-0051,0-1000LB SKIDSTEER,1,187,469,1155,,58,1155,,
1188,0.987,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,433.4,123176476-0015,12' SINGLE MANLIFT S/P,1,117,227,427,110.016,106.27,427,,
1189,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"3,216.25",119930039-0016,15K DF W/HYD FP IND FORKLIFT,1,513,1327,3117,,306.4,3117,,
1190,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"3,216.25",119930039-0016,33LB PROPANE CYLINDER,1,7,13,38,,,38,,
1191,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,141.45,142673298-0010,2800-3200LB TRACK SKIDSTEER CAB,1,347,1297,2965,201.1,127.25,N/C,,
1192,0.987,"SUNBELT RENTALS, INC.",USS MINNTAC MT IRON,"MT IRON,",MN,55768 3013,"1,230.53",73365622-0095,500LB DSL TRACK MINI SKIDSTEER,1,207,497,1207,610.546,464.206,1207,,
1193,0.987,"SUNBELT RENTALS, INC.",USS MINNTAC MT IRON,"MT IRON,",MN,55768 3013,"1,230.53",73365622-0095,,1,,,,,,,,
1194,0.987,"SUNBELT RENTALS, INC.",AGGLOMERATOR,"MOUNTAIN IRON,",MN,55768 3013,"2,993.25",119401143-0041,3200-3700LB TRACK SKIDSTEER CAB,1,343,1284,2936,677.85,323.2,2936,,
1195,0.987,"SUNBELT RENTALS, INC.",AGGLOMERATOR,"MOUNTAIN IRON,",MN,55768 3013,"2,993.25",119401143-0041,SKIDSTEER LOADER BUCKET,,,,,,,,,
1196,0.987,"SUNBELT RENTALS, INC.",AGGLOMERATOR STEP 2,"MOUNTAIN IRON,",MN,55768 2075,"5,033.27",147491289-0002,10 YARD DUMP TRUCK,1,579,1750,4937,,29111.7,4937,,
1197,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"3,164.67",120242529-0030,SWEEPER MID-SIZED RIDE-ON LP,1,465,1580,3080,,319.5,3080.00 38.00,,
1198,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"3,164.67",120242529-0030,33LB PROPANE CYLINDER,1,7,13,38,,,46.67,,
1199,0.987,,MINTAC,,,,1506.42,141037970-0001,30-33' ELECT SCISSOR,1,275,525,1025,,395.8,1025,,
1200,0.987,,MINTAC,,,,1506.42,141037970-0001,DLPKSRCHG,1,,,,,,76.05,,
1201,0.987,,MINTAC,,,,1506.42,141037970-0001,ENVIRONMENTAL,1,,,,,,15.37,,
1202,0.987,,MINTAC,,,,1506.42,141037970-0001,CHARGE,,,,,,,195,,
1203,0.987,,MINTAC,,,,1506.42,141037970-0001,PICKUP CHARGE,,,,,,,195,,
1204,0.997,"SUNBELT RENTALS, INC.",COURSE CRUSHER,"MOUNTAIN IRON,",MN,55768 3013,"1,164.37",133141518-0007,SNOW PUSHER FOR LOADER,1,130,460,1150,,,1150,,
1205,0.964,BRANDY MOUNT,MINTAC,"MT IRON,",MN,55768 3013,2186.05-,135079552-0002,SWEEPER HEPA FULL-SIZED RIDE-ON LP,1,580,1950,4800,,,2186.05-,,
1206,0.987,"SUNBELT RENTALS, INC.",COURSE CRUSHER,"MOUNTAIN IRON,",MN,55768 3013,"1,634.32",146609555-0001,SNOW PUSHER FOR LOADER,1,130,460,1150,,,1150,,
1207,0.997,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"1,526.19",108035333-0040,45' ART MANLIFT W/JIB,1,247,499,1497,,999.6,1497,,
1208,0.987,"SUNBELT RENTALS, INC.",KEEWATIN TACONITE,"KEEWATIN,",MN,55753,"1,346.75",138449365-0012,500LB DSL TRACK MINI SKIDSTEER,1,223,649,1321,,689.9,1321,,
1209,0.992,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"4,137.18",142304255-0002,80' STR MANLIFT,1,817,1895,3535,,2578.6,3535,,
1210,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"1,440.28",128143317-0024,6K 14-17' DF W/HYD FP IND FORKLIFT,1,215,540,1375,1944.636,1293,1375,,
1211,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"1,440.28",128143317-0024,33LB PROPANE CYLINDER,1,7,13,38,,,38,,
1212,0.997,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"1,779.02",129425524-0019,5.5K 19' CAB TELEHANDLER FORKLIFT,1,382,882,1745,1868.4,1672.45,1745,,
1213,0.964,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"1,897.69",143142505-0007,10K 14-17' DF IND FORKLIFT,1,530,1300,2795,,622.347,N/C,,
1214,0.964,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"1,897.69",143142505-0007,RCR,1,,,,,,1897.69,,
1215,0.997,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"1,658.72",116327579-0026,5.5K 19' CAB TELEHANDLER FORKLIFT,1,267,837,1627,2325.8,2076.95,1627,,
1216,0.997,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"1,658.72",116327579-0029,5.5K 19' CAB TELEHANDLER FORKLIFT,1,267,837,1627,2386.75,2076.95,1627,,
1217,0.992,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,532.87,125758486-0013,4 WHEEL IND ELECT CART < 7500LB TOW,1,97,197,525,771.329,764.054,525,,
1218,0.987,"SUNBELT RENTALS, INC.",AGGLOMERATOR STEP 2,"MOUNTAIN IRON,",MN,55768 2075,"1,732.13",145431905-0005,1000LB DSL TRACK MINI SKIDSTEER,1,265,753,1699,,563.4,1699,,
1219,0.992,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,532.87,125758598-0016,4 WHEEL IND ELECT CART < 7500LB TOW,1,97,197,525,663.438,384.664,525,,
1220,0.987,"SUNBELT RENTALS, INC.",USS MINNTAC MT IRON,"MT IRON,",MN,55768 3013,"1,230.53",73365622-0085,500LB DSL TRACK MINI SKIDSTEER,1,207,497,1207,539.352,464.206,1207,,
1221,0.992,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"1,463.98",133626572-0009,"3,500LB MINI EXCAVATOR",1,277,635,1435,943.504,912.047,1435,,
1222,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"1,906.07",120242529-0033,SWEEPER MID-SIZED RIDE-ON LP,1,365,745,1840,,,1840,,
1223,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"1,906.07",120242529-0033,33LB PROPANE CYLINDER,1,7,13,38,,319.5,38,,
1224,0.997,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"1,526.19",108035333-0034,45' ART MANLIFT W/JIB,1,247,499,1497,,999.6,1497,,
1225,0.987,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"1,118.52",108880375-0034,30' SINGLE MANLIFT PUSH-TYPE,1,163,357,775,,31.2,775,,
1226,0.987,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"1,118.52",108880375-0034,19' ELECT SCISSORLIFT,1,115,173,327,,105.4,327,,
1227,0.997,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"3,603.93",133507214-0012,80' ART MANLIFT W/JIB,1,817,1895,3535,,115.2,3535,,
1228,0.987,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"2,904.40",149562056-0001,135' STR MANLIFT W/JIB,1,1395,3295,7535,183.211,176.5,2790,,
1229,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"1,440.28",128143317-0008,6K 14-17' DF W/HYD FP IND FORKLIFT,1,215,540,1375,1594.205,1293,1375,,
1230,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"1,440.28",128143317-0008,33LB PROPANE CYLINDER,1,7,13,38,,,38,,
1231,0.987,"SUNBELT RENTALS, INC.",COURSE CRUSHER,"MOUNTAIN IRON,",MN,55768 3013,"1,864.62",135982787-0002,1000-1499LB SKIDSTEER CAB,1,235,545,1335,,741.4,1335,,
1232,0.915,"SUNBELT RENTALS, INC",COURSE CRUSHER,"MOUNTAIN IRON,",MN,55768 3013,503.59-,67988215-0085,,1,,,,,,89.11-,,
1233,0.915,"SUNBELT RENTALS, INC",COURSE CRUSHER,"MOUNTAIN IRON,",MN,55768 3013,503.59-,67988215-0085,DELIVERY CHARGE,,,,,,,207.24-,,
1234,0.915,"SUNBELT RENTALS, INC",COURSE CRUSHER,"MOUNTAIN IRON,",MN,55768 3013,503.59-,67988215-0085,PICKUP CHARGE,,,,,,,207.24-,,
1235,0.987,"SUNBELT RENTALS, INC.",COURSE CRUSHER,"MOUNTAIN IRON,",MN,55768 3013,"1,346.75",136296563-0008,500LB GAS TRACK MINI SKIDSTEER,1,223,649,1321,,528.5,1321,,
1236,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"1,440.28",128143317-0016,6K 14-17' DF W/HYD FP IND FORKLIFT,1,215,540,1375,1840.9,1293,1375,,
1237,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"1,440.28",128143317-0016,33LB PROPANE CYLINDER,1,7,13,38,,,38,,
1238,0.997,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"1,040.37",141037970-0004,30-33' ELECT SCISSOR,1,275,525,1025,,395.8,1025,,
1239,0.964,,AGGLOMERATOR STEP 2,,,,302.72-,141221810-0009,SWEEPER MID-SIZED RIDE-ON LP,1,510,1745,3495,,,298.00-,,
1240,0.987,"SUNBELT RENTALS, INC.",AGGLOMERATOR STEP 2,"MOUNTAIN IRON,",MN,55768 2075,"1,575.12",131143960-0013,1000LB DSL TRACK MINI SKIDSTEER,1,,685,1545,,258.227,1545,,
1241,0.987,"SUNBELT RENTALS, INC.",USS MINNTAC MT IRON,"MT IRON,",MN,55768 3013,"1,575.12",134214336-0021,1000LB DSL TRACK MINI SKIDSTEER,1,,697,1545,,78,1545,,
1242,0.987,"SUNBELT RENTALS, INC.",USS MINNTAC MT IRON,"MT IRON,",MN,55768 3013,"1,575.12",134214336-0021,SKIDSTEER LOADER BUCKET,,,,,,,30.12,,
1243,0.997,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"1,463.98",133626572-0012,"3,500LB MINI EXCAVATOR",1,277,635,1435,944.353,912.047,1435,,
1244,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"2,024.68",145738302-0001,500LB DSL TRACK MINI SKIDSTEER,1,255,725,1525,286.481,275.432,1525,,
1245,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"2,316.89",122090806-0017,SWEEPER MID-SIZED RIDE-ON LP,1,466.9,1191.9,2282.66,,420.7,2282.66,,
1246,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"3,216.25",119930039-0026,15K DF W/HYD FP IND FORKLIFT,1,513,1327,3117,,306.4,3117,,
1247,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"3,216.25",119930039-0026,33LB PROPANE CYLINDER,1,7,13,38,,,38,,
1248,0.992,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"4,139.43",152482289-0001,80' ART MANLIFT W/JIB,1,817,1895,3535,640.35,638.95,3535,,
1249,0.992,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"4,139.43",152482289-0001,DELIVERY,,,,,,,225,,
1250,0.992,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"4,139.43",152482289-0001,PICKUP,,,,,,,225,,
1251,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"1,292.70",86757324-0060,"3,500LB MINI EXCAVATOR",1,,463,1267,,512.7,1267,,
1252,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"1,281.51",103883211-0048,1000-1499LB SKIDSTEER CAB,1,217,515,1257,690.842,521.281,1257,,
1253,0.997,"SUNBELT RENTALS, INC.",AGGLOMERATOR STEP 3,"MOUNTAIN IRON,",MN,55768 3013,"1,626.10",133301749-0004,45' ART MANLIFT W/JIB,1,457,775,1595,1200.213,1123.646,1595,,
1254,0.987,BRANDY MOUNT,MINTAC,"MT IRON,",MN,55768 3013,1040.37,141037970-0003,30-33' ELECT SCISSOR,1,275,525,1025,,395.8,1025,,
1255,0.987,"SUNBELT RENTALS, INC.",AGGLOMERATOR,"MOUNTAIN IRON,",MN,55768 3013,"3,152.25",119401143-0020,2800-3200LB TRACK SKIDSTEER CAB,1,327,1223,2797,127.4,60.7,2797,,
1256,0.987,"SUNBELT RENTALS, INC.",AGGLOMERATOR,"MOUNTAIN IRON,",MN,55768 3013,"3,152.25",119401143-0020,PALLET FORKS - LARGE SKID,1,70,147,297,,,297,,
1257,0.987,"SUNBELT RENTALS, INC.",USS MINNTAC MT IRON,"MT IRON,",MN,55768 3013,"1,230.53",73365622-0089,500LB DSL TRACK MINI SKIDSTEER,1,207,497,1207,571.313,464.206,1207,,
1258,0.977,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"1,911.79",129425524-0018,5.5K 19' CAB TELEHANDLER FORKLIFT,1,382,882,1745,,1672.45,N/C,,
1259,0.987,,,,,,,147767434-0004,135' STR MANLIFT W/JIB,1,1395,3295,7535,,2013.8,7535,,
1260,0.987,,,,,,,147767434-0004,ENVIRON/HAZMAT/DISPOSAL,1,,,,,,146.93,,
1261,0.987,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"1,118.52",108880375-0040,30' SINGLE MANLIFT PUSH-TYPE,1,163,357,775,,31.2,775,,
1262,0.987,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"1,118.52",108880375-0040,19' ELECT SCISSORLIFT,1,115,173,327,,105.4,327,,
1263,0.987,"SUNBELT RENTALS, INC.",AGGLOMERATOR,"MOUNTAIN IRON,",MN,55768 3013,"3,152.25",119401143-0027,2800-3200LB TRACK SKIDSTEER CAB,1,327,1223,2797,381.45,323.2,2797,,
1264,0.987,"SUNBELT RENTALS, INC.",AGGLOMERATOR,"MOUNTAIN IRON,",MN,55768 3013,"3,152.25",119401143-0027,PALLET FORKS - LARGE SKID,1,70,147,297,,,297,,
1265,0.987,"SUNBELT RENTALS, INC.",COURSE CRUSHER,"MOUNTAIN IRON,",MN,55768 3013,"1,155.00",67988215-0083,0-1000LB SKIDSTEER,1,187,469,1155,,6.4,1155,,
1266,0.987,"SUNBELT RENTALS, INC.",MINNTAC,"MOUNTAIN IRON,",MN,55768 2075,"2,091.76",137157066-0001,30' ART ELEC MANLIFT NARROW ROTAJIB,1,,797,1695,595,590,1594,,
1267,0.977,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,123,131411417-0020,2000-2800LB SKIDSTEER,1,455,1300,2749,276.5,32.7,EXCHANGED,,
1268,0.977,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,123,131411417-0020,1500-2000LB SKIDSTEER,1,,1300,2749,,72.5,ITEM,,
1269,0.992,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"1,350.56",88643735-0053,6K 14-17' DF IND FORKLIFT,1,215,537,1287,,595.358,1287,,
1270,0.992,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"1,350.56",88643735-0053,33LB PROPANE CYLINDER,1,7,13,38,,,38,,
1271,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"6,045.62",142673298-0005,2800-3200LB TRACK SKIDSTEER,1,347,1297,2965,2105.75,2034,2965,,
1272,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"6,045.62",142673298-0005,2800-3200LB TRACK SKIDSTEER,1,347,1297,2965,196.25,127.25,2965,,
1273,0.987,"SUNBELT RENTALS, INC.",AGGLOMERATOR STEP 2,"MOUNTAIN IRON,",MN,55768 2075,"1,732.13",145431905-0003,850LB DSL TRACK MINI SKIDSTEER,1,265,753,1699,,678,1699,,
1274,0.997,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"1,556.77",108033876-0033,5.5K 19' CAB TELEHANDLER FORKLIFT,1,239,793,1527,,1771.5,1527,,
1275,0.992,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"1,707.66",138980597-0002,45' ART MANLIFT W/JIB,1,457,775,1675,1222.281,1218.877,1675,,
1276,0.992,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,433.4,123176476-0021,12' SINGLE MANLIFT S/P,1,117,227,427,113.117,106.27,427,,
1277,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"3,216.25",119930039-0023,15K DF W/HYD FP IND FORKLIFT,1,513,1327,3117,,306.4,3117,,
1278,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"3,216.25",119930039-0023,33LB PROPANE CYLINDER,1,7,13,38,,,38,,
1279,0.997,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"1,526.19",108035333-0028,45' ART MANLIFT W/JIB,1,247,499,1497,,999.6,1497,,
1280,0.987,"SUNBELT RENTALS, INC.",AGGLOMERATOR,"MOUNTAIN IRON,",MN,55768 3013,"3,152.25",119401143-0021,2800-3200LB TRACK SKIDSTEER CAB,1,327,1223,2797,167.55,60.7,2797,,
